school_code,school_name,local_authority,sector,governance,pupils,longitude,latitude
6813000,ST. MELLONS CHURCH IN WALES PRIMARY,Cardiff,Primary,Voluntary controlled,229.0,-3.116571013721821,51.5228650214237
6813321,ST ALBAN'S RC PRIMARY SCHOOL,Cardiff,Primary,Voluntary aided,169.0,-3.1393010110613355,51.48702068569541
6813323,ST CUTHBERT'S RC PRIMARY,Cardiff,Primary,Voluntary aided,122.0,-3.167258298765494,51.47242156766046
6813328,St. Joseph's RC School,Cardiff,Primary,Voluntary aided,224.0,-3.195125693985588,51.50187706608903
6813330,ST. MARY'S R.C. PRIMARY SCHOOL,Cardiff,Primary,Voluntary aided,206.0,-3.198778979044772,51.48352324188783
6813332,ST PATRICK'S R C SCHOOL,Cardiff,Primary,Voluntary aided,302.0,-3.188836963538019,51.470046659013896
6813334,ST. PETER'S PRIMARY SCHOOL,Cardiff,Primary,Voluntary aided,441.0,-3.161527996367805,51.48716226909622
6813336,St Cadoc's Catholic Primary,Cardiff,Primary,Community,332.0,-3.126364740917958,51.526637851471925
6813341,ST MONICAS C/W PRIMARY SCHOOL,Cardiff,Primary,Voluntary aided,151.0,-3.182519932103616,51.496897472920466
6813343,ST.PAUL'S C/W PRIMARY SCHOOL,Cardiff,Primary,Voluntary aided,225.0,-3.185444411577847,51.46469484032579
6813344,TREDEGARVILLE C/W PRIMARY,Cardiff,Primary,Voluntary aided,237.0,-3.164924628873435,51.48424216963017
6813346,LLANDAFF CITY PRIMARY SCHOOL,Cardiff,Primary,Community,402.0,-3.2216189051396853,51.493178614585574
6813351,CHRIST THE KING PRIMARY SCHOOL,Cardiff,Primary,Voluntary aided,236.0,-3.1828802809339507,51.53305914403365
6813353,St John Lloyd,Cardiff,Primary,Voluntary aided,337.0,-3.1072512809755546,51.514204346909345
6813354,HOLY FAMILY R.C. PRIMARY,Cardiff,Primary,Voluntary aided,156.0,-3.2562365206027377,51.49381093383354
6813355,ST MARY THE VIRGIN C/W PRIMARY SCHOOL,Cardiff,Primary,Voluntary aided,211.0,-3.1731850721315507,51.47390002485921
6813357,ALL SAINTS C/W PRIMARY,Cardiff,Primary,Voluntary aided,138.0,-3.1559308258545573,51.509013894900555
6813366,ST FAGANS CHURCH IN WALES,Cardiff,Primary,Voluntary aided,201.0,-3.272223791539836,51.47319464715193
6813370,ST BERNADETTES PRIMARY SCHOOL,Cardiff,Primary,Voluntary aided,244.0,-3.1433059254661497,51.52734613495779
6813371,ST DAVID'S C/W PRIMARY SCHOOL,Cardiff,Primary,Community,217.0,-3.146171289635613,51.52204895515114
6813373,BISHOP CHILDS C/W PRIMARY,Cardiff,Primary,Voluntary aided,201.0,-3.1018422554633798,51.52714055062299
6813374,ST PHILIP EVANS PRIMARY SCHOOL,Cardiff,Primary,Voluntary aided,370.0,-3.1496835570788186,51.51728486890388
6813375,St. Francis R. C. Primary Sch.,Cardiff,Primary,Voluntary aided,332.0,-3.2544725996550876,51.4778331088415
6814039,CARDIFF HIGH SCHOOL,Cardiff,Secondary,Community,1794.0,-3.1746015085218793,51.51781124100574
6814041,Willows High School,Cardiff,Secondary,Community,809.0,-3.1373599793619253,51.484261039548684
6814042,Fitzalan High School,Cardiff,Secondary,Community,1833.0,-3.2120801522299414,51.47623788853015
6814049,Cantonian High School,Cardiff,Secondary,Community,947.0,-3.2336773626261386,51.491640623861606
6814051,Llanishen High School,Cardiff,Secondary,Community,1715.0,-3.187582868334819,51.532049495554055
6814054,Cathays High School,Cardiff,Secondary,Community,1247.0,-3.191916127372851,51.498690634646
6814070,Radyr Comprehensive School,Cardiff,Secondary,Community,1426.0,-3.2471735977281515,51.50903212611442
6814071,Ysgol Gyfun Gymraeg Glantaf,Cardiff,Secondary,Community,1498.0,-3.226325713866553,51.50109633012914
6814072,Ysgol Gyfun Gymraeg Plasmawr,Cardiff,Secondary,Community,1181.0,-3.2462964623914092,51.49695628934597
6814074,Ysgol Gyfun Gymraeg Bro Edern,Cardiff,Secondary,Community,935.0,-3.1558803638758506,51.50474325704302
6814075,Cardiff West Community High School,Cardiff,Secondary,Community,1061.0,-3.2324289427382555,51.47481137210763
6814076,Eastern High,Cardiff,Secondary,Community,1185.0,-3.110381642216451,51.51333725060398
6814600,St. Illtyd's Catholic High School,Cardiff,Secondary,Voluntary aided,990.0,-3.1146991079718975,51.51763160811267
6814607,Mary Immaculate High School,Cardiff,Secondary,Voluntary aided,871.0,-3.2584345910208903,51.46378112192265
6814608,Bishop of Llandaff Church in Wales High School,Cardiff,Secondary,Voluntary aided,1263.0,-3.2312662780450823,51.49623378278953
6814609,St Teilo's C-in-W High School,Cardiff,Secondary,Voluntary aided,1375.0,-3.1456559592384035,51.51223319124834
6814611,CORPUS CHRISTI CATHOLIC HIGH SCHOOL,Cardiff,Secondary,Voluntary aided,1132.0,-3.161009127055924,51.533619368273754
6815403,Whitchurch High School,Cardiff,Secondary,Foundation,2459.0,-3.2232266316373854,51.513411652776234
6622276,Ysgol Minafon,Conwy,Primary,Community,105.0,-3.760345441714366,53.29080328603203
6657018,Ysgol Cae’r Gwenyn,Wrexham,Special,Not Applicable,,-2.972343986837559,53.04438242481008
6707009,Ysgol Calon Lan,Swansea,Special,Not Applicable,230.0,-3.941142641439318,51.66026937607463
6762396,Hendre Primary School,Caerphilly,Primary,Community,291.0,-3.2409541131305364,51.58025078191571
6762396,Hendre Primary School,Caerphilly,Primary,Community,291.0,-3.239625019384524,51.58073240567249
6812334,Fairoak Primary School,Cardiff,Primary,Community,409.0,-3.1829039257946277,51.49721757775633
